id,title,overview,genres,vote_average,vote_count,release_date,original_language,popularity,adult,runtime,budget,revenue,cast,director,keywords,poster_url
792,Platoon,"As a young and naive recruit in Vietnam, Chris Taylor faces a moral crisis when confronted with the horrors of war and the duality of man.","['Drama', 'War', 'Action']",7.745,4666,1986-12-19,en,6.2184,False,120,6000000,138530565,"['Charlie Sheen', 'Willem Dafoe', 'Tom Berenger', 'Kevin Dillon', 'Forest Whitaker']",Oliver Stone,"['dying and death', 'vietnam war', 'helicopter', 'ambush', 'war crimes', 'village', 'mine', 'bunker', 'infantry', 'jungle', 'gang rape', 'soldier', 'battle', 'violent death', 'false accusations', 'platoon', 'combat', 'casualty of war', 'marijuana joint', 'marijuana pipe', 'semi autobiographical', 'anti war', 'wounded soldier', 'conscripts', 'military draft', 'violent man', 'american soldiers', 'tour of duty', 'murder witness', 'army vs civilians', 'cautionary', 'suspenseful', 'critical', 'intense', 'defiant', 'philosophical depiction of war']",https://image.tmdb.org/t/p/w500/m3mmFkPQKvPZq5exmh0bDuXlD9T.jpg
315837,Ghost in the Shell,"In the near future, Major is the first of her kind: a human saved from a terrible crash, then cyber-enhanced to be a perfect soldier devoted to stopping the world's most dangerous criminals.","['Science Fiction', 'Drama', 'Action']",6.089,8126,2017-03-29,en,6.2167,False,107,110000000,169801921,"['Scarlett Johansson', 'Takeshi Kitano', 'Michael Pitt', 'Pilou Asbæk', 'Chin Han']",Rupert Sanders,"['strong woman', 'hacker', 'philosophy', 'cyborg', 'dystopia', 'investigation', 'based on comic', 'female protagonist', 'cyberpunk', 'terrorism', 'evolution', 'intelligence officer', 'network', 'prosthesis', 'anxious', 'public security']",https://image.tmdb.org/t/p/w500/zCtL3UBgCoZzd7XTVGhvl6XY75E.jpg
324849,The Lego Batman Movie,"A cooler-than-ever Bruce Wayne must deal with the usual suspects as they plan to rule Gotham City, while discovering that he has accidentally adopted a teenage orphan who wishes to become his sidekick.","['Animation', 'Action', 'Comedy', 'Family']",7.2,5088,2017-02-08,en,6.2132,False,104,80000000,311950384,"['Will Arnett', 'Michael Cera', 'Rosario Dawson', 'Ralph Fiennes', 'Zach Galifianakis']",Chris McKay,"['superhero', 'based on comic', 'based on toy', 'spin off', 'super power', 'lego', 'sarcastic', 'sardonic', 'wry']",https://image.tmdb.org/t/p/w500/snGwr2gag4Fcgx2OGmH9otl6ofW.jpg
180299,The Raid 2,"After fighting his way through an apartment building populated by an army of dangerous criminals and escaping with his life, SWAT team member Rama goes undercover, joining a powerful Indonesian crime syndicate to protect his family and uncover corrupt members of his own force.","['Action', 'Crime', 'Thriller']",7.603,2387,2014-03-27,id,5.6457,False,150,4500000,6566916,"['Iko Uwais', 'Arifin Putra', 'Tio Pakusadewo', 'Oka Antara', 'Alex Abbad']",Gareth Evans,"['prison', 'martial arts', 'police', 'undercover', 'fight', 'gangster', 'gore', 'mafia', 'combat', 'crime family', 'silat', 'outnumbered', 'awestruck', 'indonesian action', 'mafia family']",https://image.tmdb.org/t/p/w500/mlGuKlIDLdPhYjz1QBXi0FmyYik.jpg
8839,Casper,"Casper is a kind young ghost who peacefully haunts a mansion in Maine. When specialist James Harvey arrives to communicate with Casper and his fellow spirits, he brings along his teenage daughter, Kat. Casper quickly falls in love with Kat, but their budding relationship is complicated not only by his transparent state, but also by his troublemaking apparition uncles and their mischievous antics.","['Fantasy', 'Comedy', 'Family']",6.324,4637,1995-05-26,en,6.2099,False,100,50000000,287928194,"['Malachi Pearson', 'Christina Ricci', 'Bill Pullman', 'Cathy Moriarty', 'Eric Idle']",Brad Silberling,"['friendship', 'afterlife', 'supernatural', 'halloween', 'bullying', 'treasure hunt', 'based on comic', 'friends', 'teenage girl', 'ghost hunting', 'super power', 'psychiatry', 'ghost', 'disorder', 'young heroes', 'imaginary', 'mischievous children', 'ghost child', 'mischief', 'unfinished business']",https://image.tmdb.org/t/p/w500/vCaVCizHfxuoczd9Dlcz7et61eJ.jpg
189,Sin City: A Dame to Kill For,Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,"['Crime', 'Action', 'Thriller']",6.391,3905,2014-08-20,en,6.2078,False,102,65000000,39407616,"['Jessica Alba', 'Bruce Willis', 'Mickey Rourke', 'Josh Brolin', 'Joseph Gordon-Levitt']",Robert Rodriguez,"['detective', 'dystopia', 'dominatrix', 'murder', 'twins', 'based on graphic novel', 'neo-noir']",https://image.tmdb.org/t/p/w500/50kALxDX4mmzIRljbNbPY0u4cie.jpg
514593,You Should Have Left,"In an effort to repair their relationship, a couple books a vacation in the countryside for themselves and their daughter. What starts as a perfect retreat begins to fall apart as one loses their grip on reality, and a sinister force tries to tear them apart.","['Horror', 'Thriller']",6.019,835,2020-06-18,en,6.2066,False,93,0,0,"['Kevin Bacon', 'Amanda Seyfried', 'Avery Tiiu Essex', 'Colin Blumenau', 'Lowri Ann Richards']",David Koepp,"['wales', 'husband wife relationship', 'countryside', 'based on novel or book', 'nightmare', 'house', 'time loop', 'writer', 'jealous husband', 'loop', 'family life']",https://image.tmdb.org/t/p/w500/tpOwE6xsWnu4lKeKbKW0R3iClM.jpg
9348,Species,"In 1993, the Search for Extra Terrestrial Intelligence Project receives a transmission detailing an alien DNA structure, along with instructions on how to splice it with human DNA. The result is Sil, a sensual but deadly creature who can change from a beautiful woman to an armour-plated killing machine in the blink of an eye.","['Science Fiction', 'Horror', 'Action']",6.0,1684,1995-07-07,en,6.2054,False,108,35000000,113400000,"['Natasha Henstridge', 'Ben Kingsley', 'Michael Madsen', 'Marg Helgenberger', 'Alfred Molina']",Roger Donaldson,"['genetics', 'telepathy', 'paranoia', 'dna', 'transformation', 'instinct', 'alien', 'femme fatale', 'decapitation', 'on the run', 'sexual attraction', 'los angeles, california', 'creature', 'scientist', 'sexual desire', 'cocoon', 'genetic engineering', 'interspecies romance', 'alien dna']",https://image.tmdb.org/t/p/w500/cT5wdyo8kT7dycqjrolJ2sHWkFx.jpg
188927,Star Trek Beyond,"The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the Federation stands for to the test.","['Action', 'Adventure', 'Science Fiction']",6.782,6714,2016-07-07,en,5.9639,False,122,185000000,343471816,"['Chris Pine', 'Zachary Quinto', 'Karl Urban', 'Zoe Saldaña', 'Simon Pegg']",Justin Lin,"['spacecraft', 'sequel', 'stranded', 'hatred', 'lgbt', 'space opera', 'gay theme']",https://image.tmdb.org/t/p/w500/cnQp8GmOWahIgQaH60Kwez3TNzw.jpg
930600,The Deliverance,"Ebony Jackson, a struggling single mother fighting her personal demons, moves her family into a new home for a fresh start. But when strange occurrences inside the home raise the suspicions of Child Protective Services and threaten to tear the family apart, Ebony soon finds herself locked in a battle for her life and the souls of her children.","['Horror', 'Thriller']",6.07,470,2024-08-16,en,5.7765,False,112,0,0,"['Andra Day', 'Glenn Close', 'Anthony B. Jenkins', 'Caleb McLaughlin', 'Demi Singleton']",Lee Daniels,"['possession', 'based on true story', 'demonic']",https://image.tmdb.org/t/p/w500/og1FteMFRInoQnlZeWqEn8XpXHh.jpg
24238,Mary and Max,"A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York.","['Animation', 'Comedy', 'Drama']",7.865,2045,2009-04-09,en,6.1881,False,92,8240000,1740429,"['Toni Collette', 'Philip Seymour Hoffman', 'Barry Humphries', 'Eric Bana', 'Bethany Whitmore']",Adam Elliot,"['australia', 'chocolate', 'approach', 'letter', 'birthmark', 'only child', 'bullying', 'friendship bracelet', 'pen pals', 'atheist', 'loneliness', 'stop motion', 'neighbor', 'phone book', 'adult animation', 'unlikely friendship', 'correspondence', 'eating disorder', ""asperger's syndrome""]",https://image.tmdb.org/t/p/w500/ebmsM382m9IClLUzKYY2U5biFwM.jpg
508965,Klaus,"When Jesper distinguishes himself as the Postal Academy's worst student, he is sent to Smeerensburg, a small village located on an icy island above the Arctic Circle, where grumpy inhabitants barely exchange words, let alone letters. Jesper is about to give up and abandon his duty as a postman when he meets local teacher Alva and Klaus, a mysterious carpenter who lives alone in a cabin full of handmade toys.","['Animation', 'Family', 'Adventure', 'Comedy', 'Fantasy']",8.242,4237,2019-11-08,en,6.1861,False,96,0,0,"['Jason Schwartzman', 'J.K. Simmons', 'Rashida Jones', 'Joan Cusack', 'Norm Macdonald']",Sergio Pablos,"['friendship', 'small town', 'island', 'holiday', 'santa claus', 'cartoon', 'postman', 'reindeer', 'toy maker', 'christmas', '19th century', 'origin story', 'town', 'letters', 'good versus evil', 'sentimental', 'adoring', 'amused', 'cheerful', 'excited', 'optimistic']",https://image.tmdb.org/t/p/w500/q125RHUDgR4gjwh1QkfYuJLYkL.jpg
324668,Jason Bourne,The most dangerous former operative of the CIA is drawn out of hiding to uncover hidden truths about his past.,"['Action', 'Thriller']",6.362,5811,2016-07-27,en,6.1858,False,123,120000000,415484914,"['Matt Damon', 'Tommy Lee Jones', 'Alicia Vikander', 'Vincent Cassel', 'Julia Stiles']",Paul Greengrass,"['assassin', 'central intelligence agency (cia)', 'amnesia', 'casino', 'chase', 'greece', 'flashback', 'hacking', 'las vegas', 'black ops', 'rogue agent', 'armored vehicle', 'reykjavík, iceland', 'hdd']",https://image.tmdb.org/t/p/w500/ziU0b3hRM6raH1u4wym02EYMLZ6.jpg
8689,Cannibal Holocaust,A New York University professor returns from a rescue mission to the Amazon rainforest with the footage shot by a lost team of documentarians who were making a film about the area's local cannibal tribes.,['Horror'],6.307,1692,1980-02-07,it,6.1839,False,96,100000,2000000,"['Robert Kerman', 'Francesca Ciardi', 'Perry Pirkanen', 'Luca Barbareschi', 'Salvatore Basile']",Ruggero Deodato,"['adultery', 'rape', 'snake', 'pig', 'culture clash', 'ritual', 'movie business', 'leech', 'spider', 'animal attack', 'controversy', 'swamp', 'tribe', 'vomit', 'amazon rainforest', 'film in film', 'human sacrifice', 'jungle', 'torture', 'rape and murder', 'brutality', 'cannibal', 'hatchet', 'south america', 'filmmaking', 'missing person', 'fake documentary', 'misogyny', 'ritual sacrifice', 'found footage', 'documentary filmmaking', 'tortoise', 'video nasty', 'lost footage', 'animal cruelty', 'amazon tribe', 'vomiting woman', 'abused woman', 'film within a film', 'adulterous wife', 'film censorship', 'film industry', 'guerilla filmmaking', 'banned film', 'disemboweling', 'film reel', 'yacomo']",https://image.tmdb.org/t/p/w500/otxZzMh53TsN7yYFqSZ3rwH1yMd.jpg
646,Dr. No,"Agent 007 battles mysterious Dr. No, a scientific genius bent on destroying the U.S. space program. As the countdown to disaster begins, Bond must go to Jamaica, where he encounters beautiful Honey Ryder, to confront a megalomaniacal villain in his massive island headquarters.","['Adventure', 'Action', 'Thriller']",6.985,3688,1962-10-07,en,6.1821,False,110,1000000,59000000,"['Sean Connery', 'Ursula Andress', 'Joseph Wiseman', 'Jack Lord', 'Anthony Dawson']",Terence Young,"['exotic island', 'london, england', 'space marine', 'card game', 'assassination', 'casino', 'based on novel or book', 'england', 'secret mission', 'spy', 'secret intelligence service', 'jamaica', 'intelligence', 'secret base', 'baccarat', 'secret organization', 'nuclear radiation', 'villain', 'secret agent', 'atomic reactor', 'caribbean sea', 'witty', 'excited']",https://image.tmdb.org/t/p/w500/9zCOLJmLNst0sCPZlkW1IRoH65E.jpg
88751,Journey to the Center of the Earth,"On a quest to find out what happened to his missing brother, a scientist, his nephew and their mountain guide discover a fantastic and dangerous lost world in the center of the earth.","['Action', 'Science Fiction', 'Adventure', 'Comedy', 'Family']",6.075,4877,2008-07-10,en,6.1756,False,93,45000000,101702060,"['Brendan Fraser', 'Josh Hutcherson', 'Anita Briem', 'Seth Meyers', 'Jean Michel Paré']",Eric Brevig,"['based on novel or book', 'volcano', 'iceland', 'prehistory', 'prehistoric creature', 'dinosaur', 'dünyanın merkezine yolculuk']",https://image.tmdb.org/t/p/w500/dGTtW6GUcs4FaLzGi9KBxpo8MWb.jpg
277834,Moana,"In Ancient Polynesia, when a terrible curse incurred by Maui reaches an impetuous Chieftain's daughter's island, she answers the Ocean's call to seek out the demigod to set things right.","['Adventure', 'Comedy', 'Family', 'Animation']",7.566,12996,2016-10-13,en,6.1749,False,107,150000000,690860472,"['Auliʻi Cravalho', 'Dwayne Johnson', 'Rachel House', 'Temuera Morrison', 'Jemaine Clement']",John Musker,"['sailboat', 'sea', 'island', 'saving the world', 'ocean', 'cartoon', 'mythology', 'villain', 'musical', 'curse', 'sailor', 'aftercreditsstinger', 'demigod', 'polynesia', 'voyage', 'curious', 'pacific  ocean', 'quest', 'island life', 'animal sidekick', 'vibrant']",https://image.tmdb.org/t/p/w500/9tzN8sPbyod2dsa0lwuvrwBDWra.jpg
109428,Evil Dead,"Mia, a drug addict, is determined to kick the habit. To that end, she asks her brother, David, his girlfriend, Natalie and their friends Olivia and Eric to accompany her to their family's remote forest cabin to help her through withdrawal. Eric finds a mysterious Book of the Dead at the cabin and reads aloud from it, awakening an ancient demon. All hell breaks loose when the malevolent entity possesses Mia.",['Horror'],6.563,4699,2013-04-05,en,6.1679,False,91,17000000,99010045,"['Jane Levy', 'Shiloh Fernandez', 'Lou Taylor Pucci', 'Jessica Lucas', 'Elizabeth Blackmore']",Fede Álvarez,"['sequel', 'zombie', 'demon', 'survival horror', 'book of the dead', 'necronomicon', 'aftercreditsstinger', 'duringcreditsstinger', 'supernatural power', 'whimsical']",https://image.tmdb.org/t/p/w500/1gDV0Lm9y8ufIKzyf0h0GBgb9Zj.jpg
11886,Robin Hood,"With King Richard off to the Crusades, Prince John and his slithering minion, Sir Hiss, set about taxing Nottingham's citizens with support from the corrupt sheriff - and staunch opposition by the wily Robin Hood and his band of merry men.","['Animation', 'Family', 'Adventure']",7.3,4407,1973-11-08,en,6.166,False,83,5000000,33000000,"['Brian Bedford', 'Phil Harris', 'Andy Devine', 'Monica Evans', 'Peter Ustinov']",Wolfgang Reitherman,"['hero', 'right and justice', 'fox', 'cartoon', 'villain', 'robin hood', 'forest', 'animal as human', 'sherwood forest', 'outlaw', 'teacher', 'thief', 'bear', 'playful', 'romantic', 'whimsical']",https://image.tmdb.org/t/p/w500/x9AvkYek0bGdxQSZ8W3lAjGrREm.jpg
8329,[REC],A television reporter and cameraman follow emergency workers into a dark apartment building and are quickly locked inside with something terrifying.,"['Horror', 'Mystery']",7.2,4504,2007-11-23,es,6.1637,False,78,1500000,32511655,"['Manuela Velasco', 'Ferrán Terraza', 'Martha Carbonell', 'David Vert', 'Carlos Lasarte']",Jaume Balagueró,"['obsession', 'bite', 'religion and supernatural', 'attempt to escape', 'cinematographer', 'lodger', 'live-reportage', 'found footage', 'firefighter']",https://image.tmdb.org/t/p/w500/5XsVGgo8I12v3KlPcD0r1CNHMC6.jpg
932086,Horizon: An American Saga - Chapter 1,"In 1859, families discover the lure of the Old West as they settle in territories from Wyoming to Kansas. Meanwhile, a gruff cowboy soon finds himself on the run with a prostitute and a young boy after killing a fellow gunman.","['Western', 'Drama']",6.897,500,2024-06-26,en,6.144,False,182,50000000,38735702,"['Kevin Costner', 'Sienna Miller', 'Sam Worthington', 'Jena Malone', 'Abbey Lee']",Kevin Costner,"['montana', 'indigenous', 'brothel', 'new mexico', 'american civil war', 'post civil war', 'american west', '19th century', 'manifest destiny', 'america', 'dreary', '1860s', 'historical epic', '1850s', 'absurd', 'arrogant', 'cliché', 'disrespectful']",https://image.tmdb.org/t/p/w500/hqDkO0W9uk4aiwzn3pTeLO7NPZD.jpg
9426,The Fly,"When Seth Brundle makes a huge scientific and technological breakthrough in teleportation, he decides to test it on himself. Unbeknownst to him, a common housefly manages to get inside the device and the two become one.","['Horror', 'Science Fiction']",7.416,4552,1986-08-15,en,6.1595,False,96,15000000,60629159,"['Jeff Goldblum', 'Geena Davis', 'John Getz', 'Joy Boushel', 'Leslie Carlson']",David Cronenberg,"['monster', 'experiment', 'mutation', 'toronto, canada', 'mutant', 'transformation', 'halloween', 'remake', 'creature', 'scientist', 'blunt', 'bodily dismemberment', 'psychotic', 'parasite underneath skin', 'fly (insect)', 'disturbed', 'animal horror', 'melting', 'animal research', 'fly/human hybrid', 'in-home laboratory', 'body horror', 'awestruck', 'commanding', 'disgusted', 'frightened', 'horrified']",https://image.tmdb.org/t/p/w500/8gZWMhJHRvaXdXsNhERtqNHYpH3.jpg
27066,The Voyeur,"At a college in Rome, a professor, nicknamed ""Dodo"" is in a deep depression. His stunningly beautiful wife has just left him for another man. Dodo wants her back very badly and has erotic daydreams about her. A beautiful young student in his class asks him for a ride home and seduces the lucky man, but still he wonders about his wife and her lover.","['Drama', 'Romance']",5.5,210,1994-01-27,it,6.1592,False,98,2700000,0,"['Katarina Vasilissa', 'Francesco Casale', 'Cristina Garavaglia', 'Raffaella Offidani', 'Antonio Salines']",Tinto Brass,"['adultery', 'infidelity', 'jealousy', 'dreams', 'based on novel or book', 'sexual obsession', 'obsession', 'seduction', 'sexual fantasy', 'unfaithfulness', 'sexploitation', 'university', 'lust', 'extramarital affair', 'erotic movie', 'unfaithful wife']",https://image.tmdb.org/t/p/w500/9gxEUC0wMw1eo8untipmOH17h48.jpg
424783,Bumblebee,"On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small Californian beach town. Charlie, on the cusp of turning 18 and trying to find her place in the world, discovers Bumblebee, battle-scarred and broken.  When Charlie revives him, she quickly learns this is no ordinary yellow VW bug.","['Action', 'Adventure', 'Science Fiction']",6.718,6244,2018-11-22,en,6.1579,False,113,135000000,467989645,"[""Dylan O'Brien"", 'Hailee Steinfeld', 'John Cena', 'Jorge Lendeborg Jr.', 'John Ortiz']",Travis Knight,"['technology', 'based on toy', 'robot', 'spin off', 'duringcreditsstinger', '1980s']",https://image.tmdb.org/t/p/w500/fw02ONlDhrYjTSZV8XO6hhU3ds3.jpg
862557,The Hill,"The story of Rickey Hill, who overcomes his physical disability and repairs his relationship with his father in a quest to become a major league baseball (MLB) player.","['History', 'Drama']",7.7,249,2023-08-18,en,6.1536,False,121,0,7600000,"['Colin Ford', 'Dennis Quaid', 'Joelle Carter', 'Scott Glenn', 'Siena Bjornerud']",Jeff Celentano,['christian faith'],https://image.tmdb.org/t/p/w500/gKh28PVUqt1vY2oAdFlauXkDacW.jpg
1701,Con Air,"Newly-paroled former US Army ranger Cameron Poe is headed back to his wife, but must fly home aboard a prison transport flight dubbed ""Jailbird"" taking the “worst of the worst” prisoners, a group described as “pure predators”, to a new super-prison. Poe faces impossible odds when the transport plane is skyjacked mid-flight by the most vicious criminals in the country led by the mastermind — genius serial killer Cyrus ""The Virus"" Grissom, and backed by black militant Diamond Dog and psychopath Billy Bedlam.","['Action', 'Thriller', 'Crime']",6.751,4313,1997-06-05,en,6.1482,False,116,75000000,224012234,"['Nicolas Cage', 'John Cusack', 'John Malkovich', 'Ving Rhames', 'Mykelti Williamson']",Simon West,"['prison', 'helicopter', 'airplane', 'escape', 'undercover', 'ambush', 'war veteran', 'gas station', 'psychopath', 'bravery', 'mexican standoff', 'sandstorm', 'hijacking', 'us army', 'prison guard', 'u.s. marshal', 'serial killer', 'shootout', 'las vegas', 'explosion', 'brutality', 'convict', 'desert', 'war hero', 'diabetic', 'dea agent', 'hostile takeover', 'skyjacker', 'motorcycle chase', 'disguises', 'action hero', 'army veteran', 'prisoner transport', 'transport plane', 'absurd']",https://image.tmdb.org/t/p/w500/kOKjgrEzGOP92rVQ6srA9jtp60l.jpg
23827,Paranormal Activity,"After a young, middle-class couple moves into what seems like a typical suburban house, they become increasingly disturbed by a presence that may or may not be demonic but is certainly the most active in the middle of the night.","['Horror', 'Mystery']",6.011,5106,2007-09-14,en,6.1437,False,86,215000,193355800,"['Katie Featherston', 'Micah Sloat', 'Mark Fredrichs', 'Amber Armstrong', 'Ashley Palmer']",Oren Peli,"['haunting', 'psychic', 'entity', 'demonic possession', 'found footage', 'horrified']",https://image.tmdb.org/t/p/w500/tmclkEpjeo4Zu564gf3KrwIOuKw.jpg
9702,Bound by Honor,"Based on the true life experiences of poet Jimmy Santiago Baca, the film focuses on half-brothers Paco and Cruz, and their bi-racial cousin Miklo. It opens in 1972, as the three are members of an East L.A. gang known as the ""Vatos Locos"", and the story focuses on how a violent crime and the influence of narcotics alter their lives. Miklo is incarcerated and sent to San Quentin, where he makes a ""home"" for himself. Cruz becomes an exceptional artist, but a heroin addiction overcomes him with tragic results. Paco becomes a cop and an enemy to his ""carnal"", Miklo.","['Crime', 'Action', 'Drama', 'Thriller']",8.13,1413,1993-02-05,en,6.141,False,180,35000000,4500000,"['Damian Chapa', 'Jesse Borrego', 'Benjamin Bratt', 'Enrique Castillo', 'Victor Rivers']",Taylor Hackford,"['street gang', 'ghetto', 'juvenile prison', 'artist', 'jail', 'east los angeles', 'youth gang', 'hood', 'gang', 'racism', 'drugs', 'mexican american', 'police shootout', 'cholo', 'lowrider']",https://image.tmdb.org/t/p/w500/gvP6R6juhe2IpCG7QGDgjyUvm0g.jpg
11430,The Lion King 1½,Timon the meerkat and Pumbaa the warthog are best pals and the unsung heroes of the African savanna. This prequel to the smash Disney animated adventure takes you back -- way back -- before Simba's adventure began. You'll find out all about Timon and Pumbaa and tag along as they search for the perfect home and attempt to raise a rambunctious lion cub.,"['Family', 'Animation', 'Comedy', 'Action']",6.582,3006,2004-02-06,en,6.1403,False,77,0,1465,"['Nathan Lane', 'Ernie Sabella', 'Julie Kavner', 'Jerry Stiller', 'Matthew Broderick']",Bradley Raymond,"['pig', 'africa', 'lion', 'cartoon', 'sequel', 'royalty', 'best friend']",https://image.tmdb.org/t/p/w500/sVJME5R1NmTXtbdnAxYPx7Xa7kr.jpg
536437,Hypnotic,A detective becomes entangled in a mystery involving his missing daughter and a secret government program while investigating a string of reality-bending crimes.,"['Mystery', 'Thriller', 'Science Fiction', 'Action']",6.224,1278,2023-05-11,en,5.5354,False,93,70000000,16014123,"['Ben Affleck', 'Alice Braga', 'William Fichtner', 'J. D. Pardo', 'Dayo Okeniyi']",Robert Rodriguez,"['detective', 'heist', 'hypnotism', 'missing daughter', 'illusionist', 'secret government project']",https://image.tmdb.org/t/p/w500/m0mYmlN9AewOGSOl7Q1ZgZvEeUU.jpg
267935,The BFG,"An orphan little girl befriends a benevolent giant who takes her to Giant Country, where they attempt to stop the man-eating giants that are invading the human world.","['Adventure', 'Family', 'Fantasy']",6.279,3418,2016-06-01,en,6.1361,False,117,140000000,195243411,"['Mark Rylance', 'Ruby Barnhill', 'Rebecca Hall', 'Jemaine Clement', 'Bill Hader']",Steven Spielberg,"['london, england', 'england', 'queen', 'little girl', 'orphan', 'cannibal', ""based on children's book"", 'giant', 'candid', 'evil brother', 'live action remake', 'comforting']",https://image.tmdb.org/t/p/w500/vssXmCrfCiARkQ0512oG0wjh2h9.jpg
181886,Enemy,A mild-mannered college professor discovers a look-alike actor and delves into the other man's private affairs.,"['Thriller', 'Mystery']",6.865,5974,2014-03-14,en,6.61,False,91,0,3396726,"['Jake Gyllenhaal', 'Mélanie Laurent', 'Sarah Gadon', 'Isabella Rossellini', 'Joshua Peace']",Denis Villeneuve,"['infidelity', 'based on novel or book', 'nightmare', 'professor', 'pregnancy', 'paranoia', 'toronto, canada', 'delusion', 'symbolism', 'spider', 'surrealism', 'mental illness', 'dream sequence', 'doppelgänger', 'double identity', 'subconscious']",https://image.tmdb.org/t/p/w500/vf40tyDRKZsBmaLsYeopzfFLzLx.jpg
998846,Back to Black,"The extraordinary story of Amy Winehouse’s early rise to fame from her early days in Camden through the making of her groundbreaking album, Back to Black that catapulted Winehouse to global fame. Told through Amy’s eyes and inspired by her deeply personal lyrics, the film explores and embraces the many layers of the iconic artist and the tumultuous love story at the center of one of the most legendary albums of all time.","['Music', 'History', 'Drama']",6.676,569,2024-04-11,en,6.1267,False,122,30000000,51001975,"['Marisa Abela', ""Jack O'Connell"", 'Eddie Marsan', 'Lesley Manville', 'Juliet Cowan']",Sam Taylor-Johnson,"['biography', 'addiction', 'based on true story', 'alcoholism', 'mental illness', 'singer-songwriter', 'substance abuse', '1980s', '1990s', 'alcohol problems', '2000s', 'soul music', '2010s', 'admiring', 'comforting']",https://image.tmdb.org/t/p/w500/xHQEeUT3Ac4fTY72UeNrI75xLtE.jpg
10948,The Fox and the Hound,"When a feisty little fox named Tod is adopted into a farm family, he quickly becomes friends with a fun and adorable hound puppy named Copper. Life is full of hilarious adventures until Copper is expected to take on his role as a hunting dog -- and the object of his search is his best friend!","['Adventure', 'Animation', 'Drama', 'Family']",7.138,3286,1981-07-10,en,6.1264,False,82,12000000,29800000,"['Mickey Rooney', 'Kurt Russell', 'Pearl Bailey', 'Jack Albertson', 'Sandy Duncan']",Richard Rich,"['friendship', 'based on novel or book', 'fox', 'villain', 'dog', 'animals', 'hunting', 'unlikely friendship', 'pets']",https://image.tmdb.org/t/p/w500/aC3k6XBaYnulGSkK8263ABjU3Md.jpg
117,The Untouchables,"Elliot Ness, an ambitious prohibition agent, is determined to take down Al Capone. In order to achieve this goal, he forms a group given the nickname “The Untouchables”.","['Crime', 'History', 'Thriller']",7.76,5763,1987-06-03,en,6.125,False,119,25000000,76270454,"['Kevin Costner', 'Sean Connery', 'Robert De Niro', 'Charles Martin Smith', 'Andy García']",Brian De Palma,"['chicago, illinois', 'prohibition era', 'gangster', 'baseball bat', 'white suit', 'tough cop', 'treasury agent', 'untouchable', 'tax evasion', 'jury tampering', '1930s']",https://image.tmdb.org/t/p/w500/iK4twY48a1nVCez0qXE5w4JFvXw.jpg
71676,Ghost Rider: Spirit of Vengeance,"When the devil resurfaces with aims to take over the world in human form, Johnny Blaze reluctantly comes out of hiding to transform into the flame-spewing supernatural hero Ghost Rider -- and rescue a 10-year-old boy from an unsavory end.","['Action', 'Fantasy', 'Thriller']",5.007,3835,2011-12-10,en,6.1223,False,96,57000000,132563930,"['Nicolas Cage', 'Fergus Riordan', 'Violante Placido', 'Ciarán Hinds', 'Johnny Whitworth']",Brian Taylor,"['dying and death', 'skeleton', 'angel', 'monk', 'superhero', 'anti hero', 'eastern europe', 'cult', 'pact with the devil', 'biker', 'based on comic', 'motorcycle', 'devil', 'demon', 'dark hero', 'flamethrower', 'super power', 'devil worship']",https://image.tmdb.org/t/p/w500/fUJOWsjjE8u1r4YOLYe1RLYy7bm.jpg
299687,The 5th Wave,16-year-old Cassie Sullivan tries to survive in a world devastated by the waves of an alien invasion that has already decimated the population and knocked mankind back to the Stone Age.,"['Science Fiction', 'Adventure', 'Action']",5.942,5801,2016-01-14,en,6.1222,False,112,38000000,109906372,"['Chloë Grace Moretz', 'Nick Robinson', 'Ron Livingston', 'Maggie Siff', 'Alex Roe']",J Blakeson,"['based on novel or book', 'dystopia', 'alien', 'alien invasion', 'human subjugation', 'environmental disaster', 'based on young adult novel']",https://image.tmdb.org/t/p/w500/ja34BV577dtjWl2S5G1tB93IjYb.jpg
1624,Liar Liar,"Forced by his son's birthday wish, fast-talking attorney and habitual liar Fletcher Reede must tell the truth for the next 24 hours.",['Comedy'],6.7,5795,1997-03-21,en,6.1207,False,86,45000000,302710615,"['Jim Carrey', 'Maura Tierney', 'Justin Cooper', 'Cary Elwes', 'Anne Haney']",Tom Shadyac,"['california', 'workaholic', 'birthday', 'truth', 'lie', 'wish', 'legal drama']",https://image.tmdb.org/t/p/w500/p1habYSdC7oD3WygQ5lynU5G5rV.jpg
