id,title,overview,genres,vote_average,vote_count,release_date,original_language,popularity,adult,runtime,budget,revenue,cast,director,keywords,poster_url
414453,Columbus,"When a renowned architecture scholar falls suddenly ill during a speaking tour, his son Jin finds himself stranded in Columbus, Indiana - a small Midwestern city celebrated for its many significant modernist buildings. Jin strikes up a friendship with Casey, a young architecture enthusiast who works at the local library.",['Drama'],7.136,407,2017-08-04,en,2.9979,False,104,700000,1015744,"['John Cho', 'Haley Lu Richardson', 'Michelle Forbes', 'Rory Culkin', 'Parker Posey']",Kogonada,"['small town', 'indiana, usa', 'coma', 'library', 'heart attack', 'melancholy', 'hospital', 'architecture', 'east asian lead', 'intercultural relationship', 'candid', 'american midwest', 'korean american', 'addiction recovery', 'father son relationship', 'mother daughter relationship', 'serene', 'korean', 'asian american', 'wistful', 'intimate', 'admiring', 'appreciative', 'awestruck', 'earnest', 'gentle']",https://image.tmdb.org/t/p/w500/6tk0xmn9k5HjUeXsnhxIa94sFXP.jpg
1574,Chicago,Murderesses Velma Kelly and Roxie Hart find themselves on death row together and fight for the fame that will keep them from the gallows in 1920s Chicago.,"['Comedy', 'Crime', 'Drama']",7.116,2674,2002-12-10,en,2.9977,False,113,45000000,306776732,"['Renée Zellweger', 'Catherine Zeta-Jones', 'Richard Gere', 'Queen Latifah', 'Ekaterina Chtchelkanova']",Rob Marshall,"['chicago, illinois', 'gallows', 'musical', 'based on play or musical', 'jail', 'lawyer', 'execution', 'noose', 'hanging', 'prison matron', 'jazz age', '1920s', 'death by hanging', 'public execution', 'execution by hanging', 'hanged woman']",https://image.tmdb.org/t/p/w500/3ED8cWCXY9zkx77Sd0N5qMbsdDP.jpg
34803,Death at a Funeral,"Aaron's father's funeral is today at the family home, and everything goes wrong: the funeral home delivers the wrong body, his cousin accidentally drugs her fiancé, and Aaron's successful younger brother, Ryan, flies in from New York, broke but arrogant. To top it all off, a mysterious stranger wants a word with Aaron.",['Comedy'],5.85,989,2010-04-15,en,2.9963,False,92,21000000,49050886,"['Chris Rock', 'Martin Lawrence', 'Zoe Saldaña', 'Tracy Morgan', 'Regina Hall']",Neil LaBute,"['family relationships', 'remake', 'murder', 'death']",https://image.tmdb.org/t/p/w500/oBCQYMJTqV3qLjrvZ5sTZUCBky7.jpg
10351,Wishmaster,"The Djinn having been released from his ancient prison seeks to capture the soul of the woman who discovered him, thereby opening a portal and freeing his fellow Djinn to take over the earth.","['Horror', 'Fantasy']",6.019,621,1997-09-19,en,2.995,False,90,5000000,15738769,"['Angus Scrimm', 'Andrew Divoff', 'Tammy Lauren', 'Robert Englund', 'Ari Barak']",Robert Kurtzman,"['fire', 'menace', 'wish', 'djinn', 'absurd', 'complicated', 'disdainful', 'frustrated', 'harsh', 'tragic']",https://image.tmdb.org/t/p/w500/t7rep7SCqiy4COUsq2cOcdQwzU0.jpg
960704,Fullmetal Alchemist: The Final Alchemy,"The Elric brothers’ long and winding journey comes to a close in this epic finale, where they must face off against an unworldly, nationwide threat.","['Action', 'Adventure', 'Fantasy']",6.3,200,2022-06-24,ja,2.9948,False,142,0,0,"['Ryosuke Yamada', 'Atomu Mizuishi', 'Tsubasa Honda', 'Dean Fujioka', 'Mackenyu']",Fumihiko Sori,"['friendship', 'sacrifice', 'supernatural', 'affectation', 'based on manga', 'alchemy', 'military', 'taunting', 'soldiers', 'brothers', 'wistful', 'suspense', 'monsters', 'witty', 'admiring', 'adoring', 'sincere', 'sympathetic', 'tragic', 'vibrant']",https://image.tmdb.org/t/p/w500/AeyiuQUUs78bPkz18FY3AzNFF8b.jpg
6404,Nosferatu the Vampyre,A real estate agent leaves behind his beautiful wife to go to Transylvania to visit the mysterious Count Dracula and formalize the purchase of a property in Wismar.,"['Drama', 'Horror']",7.3,973,1979-01-17,de,2.9947,False,107,1400000,0,"['Klaus Kinski', 'Isabelle Adjani', 'Bruno Ganz', 'Roland Topor', 'Walter Ladengast']",Werner Herzog,"['small town', 'ship', 'transylvania', 'vampire', 'bite', 'coffin', 'bed', 'castle', 'house', 'melancholy', 'cowardliness', 'doctor', 'plague', 'dread', 'gypsies', 'german expressionism', 'dracula']",https://image.tmdb.org/t/p/w500/jHKzGYwf7P34vz8MhJBTN6cnaYD.jpg
180863,T2 Trainspotting,"After 20 years abroad, Mark Renton returns to Scotland and reunites with his old friends Sick Boy, Spud and Begbie.","['Drama', 'Comedy', 'Crime']",6.945,3173,2017-01-27,en,2.9922,False,117,18000000,41681746,"['Ewan McGregor', 'Jonny Lee Miller', 'Ewen Bremner', 'Robert Carlyle', 'Anjela Nedyalkova']",Danny Boyle,"['prison', 'friendship', 'based on novel or book', 'fight', 'scotland', 'blackmail', 'heroin', 'drug addiction', 'junkie', 'cocaine', 'nightclub', 'edinburgh, scotland', 'addiction', 'sequel', 'prison escape', 'revenge', 'extortion', 'theft', 'bar fight', 'social realism', 'council estate', 'bulgarian']",https://image.tmdb.org/t/p/w500/xlbpCwa9OXXIiNgXcwuompHFIk9.jpg
13855,The Chaser,"Joong-ho is a dirty detective turned pimp in financial trouble as several of his girls have recently disappeared without clearing their debts. While trying to track them down, he finds a clue that the vanished girls were all called up by the same client whom one of his girls is meeting with right now.","['Crime', 'Thriller', 'Action']",7.751,1366,2008-02-14,ko,2.9919,False,125,2600000,0,"['Kim Yun-seok', 'Ha Jung-woo', 'Seo Young-hee', 'Kim You-jung', 'Jeong In-gi']",Na Hong-jin,"['prostitute', 'kidnapping', 'psychopath', 'pimp', 'investigation', 'gore', 'rope', 'based on true story', 'flu', 'serial killer', 'psychological thriller', 'cell phone', 'dog', 'tied up', 'meat hook', 'chisel', 'seoul, south korea']",https://image.tmdb.org/t/p/w500/hy49xJiKN1nakkN1ZmKuOf6vQYR.jpg
1190012,South Park: Joining the Panderverse,"Cartman's deeply disturbing dreams portend the end of the life he knows and loves. Meanwhile, the adults in South Park are wrestling with their own life decisions, as the advent of AI is turning their world upside down.","['Animation', 'Comedy', 'Science Fiction', 'TV Movie']",7.686,234,2023-10-28,en,2.9912,False,49,0,0,"['Trey Parker', 'Matt Stone', 'Janeshia Adams-Ginyard', 'Montana Jacobowitz', 'April Stewart']",Trey Parker,"['artificial intelligence (a.i.)', 'satire', 'social satire', 'adult animation', 'political satire', 'class struggle', 'gender swap', 'alternate universe', 'diversity', 'wealth inequality']",https://image.tmdb.org/t/p/w500/18IsRVfs5MkkTcqTGlUAnka6sCh.jpg
10353,The Visitors II: The Corridors of Time,"The sequel to The Visitors reunites us with those lovable ruffians from the French Medieval ages who - through magic - are transported into the present, with often drastic consequences. Godefroy de Montmirail travels to today to recover the missing family jewels and a sacred relic, guarantor of his wife-to-be's fertility. The confrontation between Godefroy's repellent servant Jack the Crack and his descendent, the effete Jacquart, present-day owner of the chateau, further complicates the matter.","['Comedy', 'Fantasy']",6.006,999,1998-02-11,fr,2.9907,False,118,23030000,66000000,"['Christian Clavier', 'Jean Reno', 'Muriel Robin', 'Marie-Anne Chazel', 'Christian Bujeau']",Jean-Marie Poiré,"['time travel', 'french revolution', 'knight', 'wedding', 'demon', 'middle ages (476-1453)']",https://image.tmdb.org/t/p/w500/c1xMb4GfTuyKSRUoeewBF27dtKa.jpg
256835,Toy Story That Time Forgot,"During a post-Christmas play date, the gang find themselves in uncharted territory when the coolest set of action figures ever turn out to be dangerously delusional. It's all up to Trixie, the triceratops, if the gang hopes to return to Bonnie's room in this Toy Story That Time Forgot.","['Animation', 'Family', 'Adventure', 'Comedy']",6.988,993,2014-12-02,en,2.9906,False,22,0,0,"['Kristen Schaal', 'Kevin McKidd', 'Tom Hanks', 'Tim Allen', 'Emily Hahn']",Steve Purcell,"['christmas', 'television special', 'short film']",https://image.tmdb.org/t/p/w500/kVOaFo8RaYQceHfTqbZGmV9R80q.jpg
578189,Black and Blue,"A rookie cop inadvertently captures the murder of a young drug dealer on her body cam. After realizing that the murder was committed by corrupt cops, she teams up with the one person from her community who is willing to help her as she tries to escape both the criminals out for revenge and the police who are desperate to destroy the incriminating footage.","['Action', 'Crime', 'Drama', 'Thriller']",6.773,889,2019-10-25,en,2.9886,False,109,12000000,22741061,"['Naomie Harris', 'Tyrese Gibson', 'Frank Grillo', 'Mike Colter', 'Reid Scott']",Deon Taylor,"['homicide', 'new orleans, louisiana', 'lawlessness', 'betrayal', 'on the run', 'witness to murder', 'detroit, michigan', 'drug lord', 'female police officer', 'rookie cop', 'army veteran', 'patrol officer', 'fight for survival', 'bodycam footage', 'distrust of police']",https://image.tmdb.org/t/p/w500/1cSHEKYYP8Dpi4o1iBVd4U75FYt.jpg
2924,Backdraft,Firemen brothers Brian and Stephen McCaffrey battle each other over past slights while trying to stop an arsonist with a diabolical agenda from torching Chicago.,"['Drama', 'Thriller', 'Action', 'Crime']",6.7,1453,1991-05-24,en,2.9882,False,137,75000000,152368585,"['Kurt Russell', 'William Baldwin', 'Robert De Niro', 'Donald Sutherland', 'Jennifer Jason Leigh']",Ron Howard,"['chicago, illinois', 'rescue', 'fire', 'corruption', 'sibling relationship', 'psychopath', 'office', 'investigation', 'danger of life', 'arson', 'firefighting', 'explosion', 'warehouse', 'pyromaniac', 'firefighter', 'somber', 'suspenseful']",https://image.tmdb.org/t/p/w500/bymJtYNIdiAiBR1LRetaJXbfryc.jpg
422803,A Shaun the Sheep Movie: Farmageddon,"When an alien with amazing powers crash-lands near Mossy Bottom Farm, Shaun the Sheep goes on a mission to shepherd the intergalactic visitor home before a sinister organization can capture her.","['Family', 'Animation', 'Adventure', 'Comedy', 'Science Fiction']",6.92,535,2019-09-26,en,2.9878,False,87,0,43133089,"['Justin Fletcher', 'John Sparkes', 'Amalia Vitale', 'Kate Harbour', 'David Holt']",Will Becher,"['sheep', 'sequel', 'stop motion', 'aftercreditsstinger', 'claymation', 'sheep farm', 'plasticine']",https://image.tmdb.org/t/p/w500/p08FoXVFgcRm5QZBaGj0VKa2W2Y.jpg
1957,Enough,"Working-class waitress Slim thought she was entering a life of domestic bliss when she married Mitch, the man of her dreams. After the arrival of their first child, her picture perfect life is shattered when she discovers Mitch's hidden possessive dark side, a controlling and abusive alter ego that can turn trust, love and tranquility into terror. Terrified for her child's safety, Slim flees with her daughter. Relentless in his pursuit and enlisting the aid of lethal henchmen, Mitch continually stalks the prey that was once his family.","['Drama', 'Thriller']",6.656,1166,2002-05-21,en,2.9876,False,114,38000000,51800000,"['Jennifer Lopez', 'Billy Campbell', 'Tessa Allen', 'Juliette Lewis', 'Dan Futterman']",Michael Apted,"['husband wife relationship', 'waitress', 'self-defense', 'violence against women', 'stalking', 'domestic violence', 'hiding', 'physical abuse', 'name change', 'henchmen', 'abuse', 'abusive marriage', 'abusive husband', 'young daughter', 'threatened woman', 'escaping abuse', 'rich married couple', 'controlling husband', 'gone into hiding', 'friends since college']",https://image.tmdb.org/t/p/w500/yAfXnB6B69iM8KiWwzGulCXF4Mo.jpg
677638,We Bare Bears: The Movie,"When Grizz, Panda, and Ice Bear's love of food trucks and viral videos get out of hand, the brothers are now chased away from their home and embark on a trip to Canada, where they can live in peace.","['Animation', 'Adventure', 'Family', 'Comedy', 'TV Movie']",7.83,813,2020-06-30,en,2.9865,False,69,0,0,"['Eric Edelstein', 'Bobby Moynihan', 'Demetri Martin', 'Marc Evan Jackson', 'Keith Ferguson']",Daniel Chong,"['road trip', 'slice of life', 'police chase', 'talking animal']",https://image.tmdb.org/t/p/w500/kPzcvxBwt7kEISB9O4jJEuBn72t.jpg
10073,Date Movie,"Spoof of romantic comedies which focuses on a man, his crush, his parents, and her father.","['Comedy', 'Romance']",4.243,993,2006-02-17,en,2.9858,False,83,20000000,85749034,"['Alyson Hannigan', 'Eddie Griffin', 'Sophie Monk', 'Jennifer Coolidge', 'Fred Willard']",Aaron Seltzer,"['date', 'diary', 'parents-in-law', 'bridegroom', 'parody', 'crude humor', 'spoof', 'wedding']",https://image.tmdb.org/t/p/w500/xjLK0EmD0MAM7B049SRCUQaqkdL.jpg
9825,Lake Placid,"When a man is eaten alive by an unknown creature, the local Game Warden teams up with a paleontologist from New York to find the beast. Add to the mix an eccentric philanthropist with a penchant for ""Crocs"", and here we go! This quiet, remote lake is suddenly the focus of an intense search for a crocodile with a taste for live animals...and people!","['Horror', 'Comedy', 'Action', 'Science Fiction', 'Thriller']",5.93,1156,1999-07-15,en,2.9855,False,82,27000000,56870414,"['Bill Pullman', 'Bridget Fonda', 'Oliver Platt', 'Brendan Gleeson', 'Betty White']",Steve Miner,"['sheriff', 'lake', 'diving', 'crocodile', 'animal attack', 'deputy', 'paleontologist', 'maine', 'decapitation', 'severed head', 'creature', 'scientist', 'remote', 'tooth', 'bear attack', 'campfire', 'severed toe', 'torso cut in half', 'voyeur', 'giant crocodile', 'crocodile attack', 'animal horror']",https://image.tmdb.org/t/p/w500/pEszakCP8j9E9S0UPLfEa3Cad3O.jpg
204922,Before I Go to Sleep,"A woman wakes up every day, remembering nothing as a result of a traumatic accident in her past. One day, new terrifying truths emerge that force her to question everyone around her.","['Thriller', 'Mystery']",6.477,2020,2014-09-03,en,2.9851,False,92,22000000,17669776,"['Nicole Kidman', 'Colin Firth', 'Mark Strong', 'Ben Crompton', 'Anne-Marie Duff']",Rowan Joffe,"['amnesia', 'married couple', 'head injury', 'flashback', 'confusion', 'memory loss', 'psychologist', 'hospital', 'best friend', 'doctor', 'fear', 'search for truth', 'amnesiac', 'video diary', 'imagination', 'secrets']",https://image.tmdb.org/t/p/w500/1sSWpTupVixOanIpZdLGzsKvcZS.jpg
28609,Dragon Ball Z: Dead Zone,"In order to wish for immortality and avenge his father, Garlic Jr. collects the dragon balls, kidnapping Goku's son Gohan in the process. Goku, Kami, Piccolo, and Krillin unite to rescue Gohan and save the world from being sucked into a dead zone.","['Animation', 'Action', 'Fantasy']",6.768,556,1989-07-15,ja,2.9842,False,41,0,9060335,"['Masako Nozawa', 'Toshio Furukawa', 'Hiromi Tsuru', 'Mayumi Tanaka', 'Daisuke Gori']",Daisuke Nishio,"['rescue', 'martial arts', 'husband wife relationship', 'fight', 'immortality', 'kidnapping', 'wish', 'alien', 'dragon', 'battle', 'martial arts master', 'martial artist', 'fighting', 'demon', 'super villain', 'brawl', 'anime', 'father son relationship', 'good versus evil', 'brisk']",https://image.tmdb.org/t/p/w500/ywtyEDTM2YO7qod7USNNwhrAfvA.jpg
6283,MouseHunt,"Down-on-their luck brothers, Lars and Ernie Smuntz, aren't happy with the crumbling old mansion they inherit... until they discover the estate is worth millions. Before they can cash in, they have to rid the house of its single, stubborn occupant—a tiny and tenacious mouse.","['Comedy', 'Family']",6.545,1263,1997-12-19,en,2.9841,False,98,38000000,122417389,"['Nathan Lane', 'Lee Evans', 'Vicki Lewis', 'Maury Chaykin', 'Eric Christmas']",Gore Verbinski,"['factory worker', 'factory', 'sibling relationship', 'winter', 'loss of loved one', 'auction', 'cooking', 'mouse', 'restaurant', 'house', 'trap', 'slapstick comedy', 'inheritance', 'explosion', 'chef', 'exterminator', 'flood', 'auctioneer', 'rodent', 'mousetrap', 'mouse hunt', 'string']",https://image.tmdb.org/t/p/w500/aqBPrWOzXEO3rWEk3DYTHBjXNZb.jpg
840889,Stopmotion,"Ella Blake, a stop-motion animator struggling to control her demons after the loss of her overbearing mother, embarks upon the creation of a film that becomes the battleground for her sanity. As Ella’s mind starts to fracture, the characters in her project take on a life of their own.",['Horror'],6.4,164,2024-02-22,en,2.9838,False,94,0,778500,"['Aisling Franciosi', 'Stella Gonet', 'Tom York', 'Therica Wilson-Read', 'Bridgitta Roy']",Robert Morgan,"['stop motion', 'adult animation', 'live action and animation']",https://image.tmdb.org/t/p/w500/kWzWZEctPcZ0dATbtcYy6lIJgGj.jpg
353326,The Man Who Knew Infinity,"Growing up poor in Madras, India, Srinivasa Ramanujan Iyengar earns admittance to Cambridge University during WWI, where he becomes a pioneer in mathematical theories with the guidance of his professor, G.H. Hardy.","['Drama', 'History']",7.2,1452,2016-04-08,en,2.9836,False,108,0,11472454,"['Dev Patel', 'Jeremy Irons', 'Toby Jones', 'Devika Bhise', 'Stephen Fry']",Matt Brown,"['based on novel or book', 'england', 'mathematics', 'mathematician', 'mathematical theorem', 'biography', 'based on true story', 'historical figure', '1910s', 'famous people', 'historical reinterpretation', 'history and legacy', 'cambridge university']",https://image.tmdb.org/t/p/w500/v2X1BtkxaV8pzLbmM8a5gTdpg7B.jpg
2288,Closer,"A love story about chance meetings, instant attractions, and casual betrayals. Four strangers - with one thing in common: each other.","['Drama', 'Romance']",6.8,3504,2004-12-03,en,2.9832,False,104,27000000,115505027,"['Jude Law', 'Natalie Portman', 'Julia Roberts', 'Clive Owen', 'Colin Stinton']",Mike Nichols,"['infidelity', 'secret love', 'husband wife relationship', 'cheating', 'photographer', 'loss of loved one', 'love at first sight', 'photography', 'lover', 'lie', 'forbidden love', 'sexchat', 'stripper', 'liar', 'based on play or musical', 'death of father', 'times square', 'writer', 'falling in love', 'photo exhibition', 'provocative', 'love square']",https://image.tmdb.org/t/p/w500/fGGaokx4k00S0J603VG53Qlr9jz.jpg
435366,Fabricated City,"In real life, Kwon Yoo is unemployed, but in the virtual game world he is the best leader. Kwon Yoo is then framed for a murder. With the help of hacker Yeo-Wool, he tries to uncover the truth behind the murder case.","['Action', 'Thriller', 'Crime']",7.7,319,2017-02-09,ko,2.9805,False,126,0,0,"['Ji Chang-wook', 'Shim Eun-kyung', 'Oh Jung-se', 'Ahn Jae-hong', 'Kim Sang-ho']",Bae Jong,"['video game', 'falsely accused', 'prison escape', 'murder', 'jail', 'gamer', 'hacking']",https://image.tmdb.org/t/p/w500/8tE4MhhuWHize6pNyxAtakUyNZc.jpg
83090,Saint Seiya: Evil Goddess Eris,"When Seiya, Hyōga and Shun visit Saori (Athena) at the orphanage, they meet an employee called Eri. An orphan herself, Eri takes a liking to Hyōga and one night they sit outside watching the stars. They see a shooting star and Hyōga asks Eri to make a wish. After Hyōga leaves, however, Eri becomes powerfully attracted to the shooting star and wanders alone into the woods, where she finds a golden apple. She is then possessed by Eris, the Goddess of Discord, and kidnaps Athena, planning to use the golden apple to suck her energy out, fully reincarnate and take over the world. Eris leaves a message for the Bronze Saints, who set out for the goddess's temple which appears on the mountains. There, the heroes fight the five Ghost Saints: Maya of Sagitta, Orpheus of Lyra, Christ of the Southern Cross, Jan of Scutum (called by the Japanese name Tateza) and Jäger of Orion.","['Action', 'Animation', 'Fantasy']",7.0,225,1987-07-18,ja,2.9803,False,46,0,0,"['Toru Furuya', 'Hirotaka Suzuoki', 'Hideyuki Hori', 'Ryo Horikawa', 'Koichi Hashimoto']",Kōzō Morishita,"['fight', 'mythology', 'greek mythology', 'god', 'knight', 'based on manga', 'suit of armor', 'shounen', 'anime']",https://image.tmdb.org/t/p/w500/44Ni4sNvXkyRAh2ayuE07CV0lE5.jpg
1174481,The 47,"Inspired on the true story of Manolo Vital, a bus driver who helped create the modern Barcelona during the 1970s city's boom.","['Crime', 'Drama']",7.4,100,2024-09-06,ca,2.9786,False,110,0,0,"['Eduard Fernández', 'Clara Segura', 'Zoe Bonafonte', 'Salva Reina', 'Óscar de la Fuente']",Marcel Barrena,['dignified'],https://image.tmdb.org/t/p/w500/d2bSDM4mfdQBOx7su3PhiFffnn6.jpg
20544,Something the Lord Made,A dramatization of the relationship between heart surgery pioneers Alfred Blalock and Vivien Thomas.,"['TV Movie', 'Drama']",7.7,242,2004-05-30,en,2.9786,False,110,0,0,"['Alan Rickman', 'Yasiin Bey', 'Kyra Sedgwick', 'Gabrielle Union', 'Merritt Wever']",Joseph Sargent,"['friendship', 'mentor', 'biography', ""man of one's dreams"", 'based on true story', 'hospital', 'cardiologist', 'inspiring story', 'surgery', 'racial prejudice', 'open heart surgery', 'medical drama', '1930s', 'racial discrimination', 'medical experiment', 'medical research laboratory']",https://image.tmdb.org/t/p/w500/rmKaqAUJgaJ8FGpvKGPNVKeCExk.jpg
228194,The Hundred-Foot Journey,A story centered around an Indian family who moves to France and opens a restaurant across the street from a Michelin-starred French restaurant.,"['Drama', 'Comedy']",7.293,1455,2014-08-06,en,2.9776,False,122,22000000,89500000,"['Helen Mirren', 'Manish Dayal', 'Om Puri', 'Charlotte Le Bon', 'Rohan Chand']",Lasse Hallström,"['france', 'based on novel or book', 'restaurant', 'family', 'french cuisine', 'indian cuisine']",https://image.tmdb.org/t/p/w500/1vFhSr7INoulu18smHqicft05i8.jpg
434555,The Possession of Hannah Grace,"When a cop who is just out of rehab takes the graveyard shift in a city hospital morgue, she faces a series of bizarre, violent events caused by an evil entity in one of the corpses.","['Horror', 'Drama']",5.6,1375,2018-11-29,en,2.9773,False,86,9500000,43000000,"['Shay Mitchell', 'Kirby Johnson', 'Grey Damon', 'Stana Katic', 'Louis Herthum']",Diederik Van Rooijen,"['rehabilitation', 'morgue', 'cop', 'drug rehabilitation', 'hospital', 'corpse', 'police officer', 'entity', 'graveyard shift']",https://image.tmdb.org/t/p/w500/hDDb0H0uJp2wjoJBbBHbKlYRbug.jpg
18988,The Lion in Winter,Henry II and his estranged queen battle over the choice of an heir.,"['Drama', 'History']",7.4,360,1968-08-20,en,2.9765,False,134,0,0,"[""Peter O'Toole"", 'Katharine Hepburn', 'Anthony Hopkins', 'John Castle', 'Nigel Terry']",Anthony Harvey,"['infidelity', 'france', 'england', 'queen', 'castle', 'based on play or musical', 'richard the lionheart', 'unfaithfulness', 'mistress', 'king', 'spear', 'homoeroticism', 'christmas', '12th century', 'eleanor of aquitaine', 'gay theme']",https://image.tmdb.org/t/p/w500/yMgJnZADJObzfjA70ygXJkjnrFX.jpg
452507,1922,"A simple yet proud rancher conspires to murder his wife for financial gain, convincing his teenage son to participate.","['Horror', 'Crime', 'Drama']",5.933,2759,2017-10-20,en,2.976,False,102,0,0,"['Thomas Jane', 'Molly Parker', 'Dylan Schmid', 'Kaitlyn Bernard', 'Neal McDonough']",Zak Hilditch,"['based on novel or book', 'parent child relationship', 'greed', 'ranch', 'haunted house', 'haunting', 'hallucination', 'murder', 'corpse', 'cynical', 'guilt', 'vengeful ghost', 'farmer', 'stealing money', 'hidden corpse', 'rat', 'guilty conscience', 'hopeless', 'grim', 'cautionary', 'cornfield', 'callous', 'horrified']",https://image.tmdb.org/t/p/w500/q4FQOiSRhTLWulHl5Vpg37FMArH.jpg
10776,Little Shop of Horrors,"Seymour Krelborn is a nerdy orphan working at Mushnik's; a flower shop in urban Skid Row. He harbors a crush on fellow co-worker, Audrey Fulquard, and is berated by Mr. Mushnik daily. One day, Seymour finds a very mysterious unidentified plant which he calls Audrey II. The plant seems to have a craving for blood and soon begins to sing for his supper.","['Horror', 'Comedy']",6.953,1490,1986-12-19,en,2.9757,False,94,25000000,53964308,"['Rick Moranis', 'Ellen Greene', 'Vincent Gardenia', 'Levi Stubbs', 'Steve Martin']",Frank Oz,"['assistant', 'investigation', 'solar eclipse', 'florist', 'aggression', 'nerd', 'bloodthirstiness', 'plant', 'success', 'musical', 'based on play or musical', 'blonde', 'carnivorous plant', 'laughing gas', 'remake', 'crush', 'animated scene', 'puppetry', 'creature', 'motorcycle', 'eclipse', 'dentist', 'death', 'bum', 'killer plant', 'homoeroticism', 'skid row', 'based on movie', 'plant food', 'inept assistant', 'man eating plant', 'dying in arms', 'horror musical']",https://image.tmdb.org/t/p/w500/iKkbN17OmFosaW6asCNZTTsyvpu.jpg
539537,Fantasy Island,"A group of contest winners arrive at an island hotel to live out their dreams, only to find themselves trapped in nightmare scenarios.","['Adventure', 'Fantasy', 'Horror', 'Mystery']",5.789,2504,2020-02-12,en,2.9756,False,109,7000000,49500000,"['Michael Peña', 'Maggie Q', 'Lucy Hale', 'Michael Rooker', 'Austin Stowell']",Jeff Wadlow,"['cave', 'private investigator', 'remote island', 'reality vs fantasy', 'interracial adoption', 'fame-seeking', 'brother brother relationship', 'female bully', 'based on tv series', 'independent film', 'hidden desires', 'gay brother']",https://image.tmdb.org/t/p/w500/8ZMrZGGW65ePWIgRn1260nA1uUm.jpg
6279,Sister Act 2: Back in the Habit,"Deloris Van Cartier is again asked to don the nun's habit to help a run-down Catholic school, presided over by Mother Superior. And if trying to reach out to a class full of uninterested students wasn't bad enough, the sisters discover that the school is due to be closed by the unscrupulous chief of a local authority.","['Music', 'Comedy']",6.4,1835,1993-12-09,en,2.9752,False,107,38000000,57319029,"['Whoopi Goldberg', 'Kathy Najimy', 'Lauryn Hill', 'Sheryl Lee Ralph', 'Maggie Smith']",Bill Duke,"['nun', 'education', 'music competition', 'singing nun', 'singing', 'mother superior', 'catholic school', 'monastery', 'domineering mother', 'teenage rebellion', 'board of education', 'school choir', 'urban youth']",https://image.tmdb.org/t/p/w500/2jmPYqep3r2eumauyTauNIhSmR7.jpg
41280,Private Lessons,"Phillip Filmore is a naive, 15-year-old, preoccupied with sex, who develops a crush on Nicole Mallow, the new 30-something, French housekeeper and sitter to look after him when Phillip's father is out of town for the summer on a ""business"" trip. But Mr. Filmore's unscrupulous chauffeur, Lester Lewis, takes advantage of Phillip's crush on Nicole to hire her to seduce the youth, then draws her into a plot to fake her own death in a blackmail scheme aimed to drain Phillip's trust fund.","['Comedy', 'Romance']",5.8,121,1981-05-01,en,2.9751,False,87,2800000,26279000,"['Sylvia Kristel', 'Howard Hesseman', 'Eric Brown', 'Patrick Piccininni', 'Ed Begley Jr.']",Alan Myerson,"['first time', 'chauffeur', 'bathroom', 'blackmail', 'sexual attraction', 'statutory rape', 'lust', 'teenage boy', 'sexual desire', 'fatal attraction', 'older woman younger man relationship', 'sexual awakening', 'sex lesson']",https://image.tmdb.org/t/p/w500/dTkBOgOv3tpCnfMY6kX2MCYibo3.jpg
460668,I Feel Pretty,A head injury causes a woman to develop an extraordinary amount of confidence and believe she's drop dead gorgeous.,"['Comedy', 'Romance']",6.385,2059,2018-04-19,en,2.9721,False,110,32000000,94539426,"['Amy Schumer', 'Michelle Williams', 'Tom Hopper', 'Rory Scovel', 'Adrian Martinez']",Abby Kohn,"['confidence', 'delusion', 'head injury', 'cosmetics']",https://image.tmdb.org/t/p/w500/iuPs45XIxfARKPLEkCGXWUrBrTR.jpg
3175,Barry Lyndon,"An Irish rogue uses his cunning and wit to work his way up the social classes of 18th century England, transforming himself from the humble Redmond Barry into the noble Barry Lyndon.","['Drama', 'Romance', 'War', 'History']",8.0,2898,1975-12-18,en,2.9712,False,185,11000000,260131,"[""Ryan O'Neal"", 'Marisa Berenson', 'Patrick Magee', 'Hardy Krüger', 'Steven Berkoff']",Stanley Kubrick,"['based on novel or book', 'gambling', 'desertion', 'fencing', 'palace', 'british army', 'opportunist', 'wealth', 'debt', 'duel', 'ireland', 'british soldier', '18th century', 'card playing', 'pistol duel', 'seven years war', 'nobility', 'prussia', 'cautionary']",https://image.tmdb.org/t/p/w500/dOJtBSyI30wWc08UmyEKLsu4Rfk.jpg
29845,A Woman Under the Influence,"Mabel Longhetti, desperate and lonely, is married to a Los Angeles municipal construction worker, Nick. Increasingly unstable, especially in the company of others, she craves happiness, but her extremely volatile behavior convinces Nick that she poses a danger to their family and decides to commit her to an institution for six months. Alone with a trio of kids to raise on his own, he awaits her return, which holds more than a few surprises.",['Drama'],7.801,505,1974-11-18,en,2.97,False,155,0,16626,"['Gena Rowlands', 'Peter Falk', 'Fred Draper', 'Lady Rowlands', 'Katherine Cassavetes']",John Cassavetes,"['mental breakdown', 'unfaithfulness', 'los angeles, california', 'tense', 'ambivalent', 'cruel', 'disheartening']",https://image.tmdb.org/t/p/w500/6EJ4JoTxnH1QmGTE9pPzgtW1cLW.jpg
